campo_partenza,procedura,riga,campo_arrivo,id_ingresso,esito,trigger_origine,mappe_partenza_candidate,mappe_arrivo_candidate
F156_051_00,D07_SAFETY_GOTO,6837,F159_010_00,20,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_159_10_0;RMAP_159_10_1
F156_051_00,D07_SAFETY_GOTO,6841,F159_051_00,13,entrance-id-missing,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_159_1_0;RMAP_159_3_0;RMAP_159_3_1;RMAP_159_6_0;RMAP_159_6_1;RMAP_159_6_2;RMAP_159_6_3;RMAP_159_7_0;RMAP_159_7_1;RMAP_159_10_0;RMAP_159_10_1;RMAP_159_11_0;RMAP_159_11_1;RMAP_159_11_2;RMAP_159_11_3
F156_051_00,D07_SAFETY_GOTO,6850,F159_025_00,20,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_159_25_0;RMAP_159_25_1
F156_051_00,D07_SAFETY_GOTO,6854,F159_051_00,17,entrance-id-missing,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_159_1_0;RMAP_159_3_0;RMAP_159_3_1;RMAP_159_6_0;RMAP_159_6_1;RMAP_159_6_2;RMAP_159_6_3;RMAP_159_7_0;RMAP_159_7_1;RMAP_159_10_0;RMAP_159_10_1;RMAP_159_11_0;RMAP_159_11_1;RMAP_159_11_2;RMAP_159_11_3
F156_051_00,D07_SAFETY_GOTO,6863,F159_007_00,20,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_159_7_0;RMAP_159_7_1
F156_051_00,D07_SAFETY_GOTO,6867,F159_051_00,14,entrance-id-missing,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_159_1_0;RMAP_159_3_0;RMAP_159_3_1;RMAP_159_6_0;RMAP_159_6_1;RMAP_159_6_2;RMAP_159_6_3;RMAP_159_7_0;RMAP_159_7_1;RMAP_159_10_0;RMAP_159_10_1;RMAP_159_11_0;RMAP_159_11_1;RMAP_159_11_2;RMAP_159_11_3
F156_051_00,D07_SAFETY_GOTO,6876,F159_006_00,20,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_159_6_0;RMAP_159_6_1;RMAP_159_6_2;RMAP_159_6_3
F156_051_00,D07_SAFETY_GOTO,6880,F159_051_00,15,entrance-id-missing,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_159_1_0;RMAP_159_3_0;RMAP_159_3_1;RMAP_159_6_0;RMAP_159_6_1;RMAP_159_6_2;RMAP_159_6_3;RMAP_159_7_0;RMAP_159_7_1;RMAP_159_10_0;RMAP_159_10_1;RMAP_159_11_0;RMAP_159_11_1;RMAP_159_11_2;RMAP_159_11_3
F156_051_00,D07_SAFETY_GOTO,6889,F159_011_00,20,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_159_11_0;RMAP_159_11_1;RMAP_159_11_2;RMAP_159_11_3;RMAP_159_11_4
F156_051_00,D07_SAFETY_GOTO,6893,,,dynamic-arguments,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,
F156_051_00,D07_SAFETY_GOTO,6902,F159_003_00,20,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_159_3_0;RMAP_159_3_1
F156_051_00,D07_SAFETY_GOTO,6906,F159_051_00,18,entrance-id-missing,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_159_1_0;RMAP_159_3_0;RMAP_159_3_1;RMAP_159_6_0;RMAP_159_6_1;RMAP_159_6_2;RMAP_159_6_3;RMAP_159_7_0;RMAP_159_7_1;RMAP_159_10_0;RMAP_159_10_1;RMAP_159_11_0;RMAP_159_11_1;RMAP_159_11_2;RMAP_159_11_3
F156_051_00,D08_SAFETY_GOTO,6936,F161_001_00,0,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_161_1_0
F156_051_00,D08_SAFETY_GOTO,6943,F161_006_00,20,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_161_6_0
F156_051_00,D08_SAFETY_GOTO,6947,F161_051_00,11,entrance-id-missing,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_160_1_0;RMAP_160_6_0;RMAP_161_1_0;RMAP_161_6_0;RMAP_161_10_0
F156_051_00,D08_SAFETY_GOTO,6956,F161_010_00,20,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_161_10_0
F156_051_00,D08_SAFETY_GOTO,6960,F161_051_00,12,entrance-id-missing,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_160_1_0;RMAP_160_6_0;RMAP_161_1_0;RMAP_161_6_0;RMAP_161_10_0
F156_051_00,D08_SAFETY_GOTO,6969,F161_003_00,20,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_161_3_0
F156_051_00,D08_SAFETY_GOTO,6973,F161_051_00,13,entrance-id-missing,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_160_1_0;RMAP_160_6_0;RMAP_161_1_0;RMAP_161_6_0;RMAP_161_10_0
F156_051_00,D08_SAFETY_GOTO,6982,F161_008_00,20,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_161_8_0
F156_051_00,D08_SAFETY_GOTO,6986,F161_051_00,14,entrance-id-missing,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_160_1_0;RMAP_160_6_0;RMAP_161_1_0;RMAP_161_6_0;RMAP_161_10_0
F156_051_00,LAST_SAFETY_GOTO,7016,F160_001_00,0,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_160_1_0
F156_051_00,LAST_SAFETY_GOTO,7023,F160_006_00,0,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_160_6_0
F156_051_00,LAST_SAFETY_GOTO,7027,F160_006_00,0,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_160_6_0
F156_051_00,D10_SAFETY_GOTO,7057,F162_001_00,20,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_162_1_0
F156_051_00,D10_SAFETY_GOTO,7064,F162_003_00,20,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_162_3_0;RMAP_162_3_1
F156_051_00,D10_SAFETY_GOTO,7068,F162_051_00,11,entrance-id-missing,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_162_1_0;RMAP_162_3_0;RMAP_162_4_0;RMAP_162_9_0;RMAP_162_11_0;RMAP_162_12_0;RMAP_162_14_0;RMAP_162_15_0
F156_051_00,D10_SAFETY_GOTO,7077,F162_009_00,20,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_162_9_0;RMAP_162_9_1;RMAP_162_9_2;RMAP_162_9_3;RMAP_162_9_4
F156_051_00,D10_SAFETY_GOTO,7081,F162_051_00,12,entrance-id-missing,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_162_1_0;RMAP_162_3_0;RMAP_162_4_0;RMAP_162_9_0;RMAP_162_11_0;RMAP_162_12_0;RMAP_162_14_0;RMAP_162_15_0
F156_051_00,D10_SAFETY_GOTO,7090,F162_014_00,20,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_162_14_0;RMAP_162_14_1;RMAP_162_14_2;RMAP_162_14_3
F156_051_00,D10_SAFETY_GOTO,7094,F162_052_00,13,entrance-id-missing,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_162_1_0;RMAP_162_3_0;RMAP_162_4_0;RMAP_162_9_0;RMAP_162_11_0;RMAP_162_12_0;RMAP_162_14_0;RMAP_162_15_0
F156_051_00,D10_SAFETY_GOTO,7103,F162_015_00,20,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_162_15_0;RMAP_162_15_1;RMAP_162_15_2
F156_051_00,D10_SAFETY_GOTO,7107,F162_052_00,14,entrance-id-missing,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_162_1_0;RMAP_162_3_0;RMAP_162_4_0;RMAP_162_9_0;RMAP_162_11_0;RMAP_162_12_0;RMAP_162_14_0;RMAP_162_15_0
F156_051_00,D10_SAFETY_GOTO,7116,F162_012_00,20,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_162_12_0;RMAP_162_12_1
F156_051_00,D10_SAFETY_GOTO,7120,F162_052_00,15,entrance-id-missing,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_162_1_0;RMAP_162_3_0;RMAP_162_4_0;RMAP_162_9_0;RMAP_162_11_0;RMAP_162_12_0;RMAP_162_14_0;RMAP_162_15_0
F156_051_00,D10_SAFETY_GOTO,7129,F162_005_00,20,entrance-id-missing,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_162_5_0
F156_051_00,D10_SAFETY_GOTO,7133,,,dynamic-arguments,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,
F156_051_00,D10_SAFETY_GOTO,7142,,,dynamic-arguments,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,
F156_051_00,D10_SAFETY_GOTO,7146,F162_052_00,17,entrance-id-missing,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_162_1_0;RMAP_162_3_0;RMAP_162_4_0;RMAP_162_9_0;RMAP_162_11_0;RMAP_162_12_0;RMAP_162_14_0;RMAP_162_15_0
F156_051_00,D10_SAFETY_GOTO,7155,F162_002_00,20,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_162_2_0;RMAP_162_2_1;RMAP_162_2_2;RMAP_162_2_3
F156_051_00,D10_SAFETY_GOTO,7159,F162_051_00,18,entrance-id-missing,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_162_1_0;RMAP_162_3_0;RMAP_162_4_0;RMAP_162_9_0;RMAP_162_11_0;RMAP_162_12_0;RMAP_162_14_0;RMAP_162_15_0
F156_051_00,D10_SAFETY_GOTO,7168,F162_011_00,20,field-and-entrance-resolved,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_162_11_0;RMAP_162_11_1;RMAP_162_11_2
F156_051_00,D10_SAFETY_GOTO,7172,F162_052_00,19,entrance-id-missing,,RMAP_156_1_0;RMAP_156_3_0;RMAP_156_3_1;RMAP_156_4_0;RMAP_156_6_0;RMAP_156_7_0;RMAP_156_7_1;RMAP_156_9_0;RMAP_156_10_0;RMAP_156_10_1;RMAP_156_12_0;RMAP_156_13_0,RMAP_162_1_0;RMAP_162_3_0;RMAP_162_4_0;RMAP_162_9_0;RMAP_162_11_0;RMAP_162_12_0;RMAP_162_14_0;RMAP_162_15_0
F157_001_00,MOVE_157_004,175,F157_004_00,0,field-and-entrance-resolved,,RMAP_157_1_0;RMAP_157_1_1,RMAP_157_4_0;RMAP_157_4_1
F157_001_00,D06_01_e379_015_START,273,F157_004_00,0,field-and-entrance-resolved,,RMAP_157_1_0;RMAP_157_1_1,RMAP_157_4_0;RMAP_157_4_1
F157_001_00,D_VELVET_ROOM,2732,F010_003_00,0,field-and-entrance-resolved,1,RMAP_157_1_0;RMAP_157_1_1,RMAP_001_1_0
F157_001_00,DUNGEON_EXIT_DEBUG,3086,F003_002_01,50,field-and-entrance-resolved,0,RMAP_157_1_0;RMAP_157_1_1,RMAP_009_2_0
F157_001_00,DUNGEON_EXIT_DEBUG_EX,3093,F157_001_00,2,field-and-entrance-resolved,0,RMAP_157_1_0;RMAP_157_1_1,RMAP_157_1_0;RMAP_157_1_1
F157_002_00,D00_BATTLE_EV01,65,F157_002_00,2,field-and-entrance-resolved,0,,
F157_004_00,MOVE_157_001,66,F157_001_00,1,field-and-entrance-resolved,,RMAP_157_4_0;RMAP_157_4_1,RMAP_157_1_0;RMAP_157_1_1
F157_004_00,MOVE_EV_157_004,131,F157_011_00,0,field-and-entrance-resolved,"0,2",RMAP_157_4_0;RMAP_157_4_1,RMAP_157_11_0;RMAP_157_11_1;RMAP_157_11_2
F157_004_00,MOVE_EV_157_004,149,F157_006_00,0,field-and-entrance-resolved,"0,2",RMAP_157_4_0;RMAP_157_4_1,RMAP_157_6_0
F157_004_00,KENJI_FIRST_CONTACT_TALK,209,F157_004_00,10,field-and-entrance-resolved,21,RMAP_157_4_0;RMAP_157_4_1,RMAP_157_4_0;RMAP_157_4_1
F157_004_00,AKECHI_FIRSTBATTLE_EV,254,F157_004_00,50,field-and-entrance-resolved,,RMAP_157_4_0;RMAP_157_4_1,RMAP_157_4_0;RMAP_157_4_1
F157_004_00,MOVE_157_005,275,F157_005_00,0,field-and-entrance-resolved,,RMAP_157_4_0;RMAP_157_4_1,RMAP_157_5_0
F157_006_00,MOVE_157_006_EV,39,F157_011_00,0,field-and-entrance-resolved,"0,6",RMAP_157_6_0,RMAP_157_11_0;RMAP_157_11_1;RMAP_157_11_2
F157_007_00,DUCT_157_007_A_A_IN,109,F157_008_00,0,field-and-entrance-resolved,0,RMAP_157_7_0,RMAP_157_8_0;RMAP_157_8_1
F157_007_00,SAIKORO_SAIKU,210,F157_007_00,3,field-and-entrance-resolved,,RMAP_157_7_0,RMAP_157_7_0
F157_008_00,DUCT_157_008_A_IN,94,F157_007_00,2,field-and-entrance-resolved,0,RMAP_157_8_0;RMAP_157_8_1,RMAP_157_7_0
F157_009_00,TERMINAL_CHECK_01,127,F157_010_00,0,field-and-entrance-resolved,11,RMAP_157_9_0;RMAP_157_9_1,RMAP_157_10_0;RMAP_157_10_1
F157_009_00,TERMINAL_CHECK_03,158,F157_010_00,0,field-and-entrance-resolved,13,RMAP_157_9_0;RMAP_157_9_1,RMAP_157_10_0;RMAP_157_10_1
F157_009_00,TERMINAL_CHECK_04,177,F157_010_00,0,field-and-entrance-resolved,14,RMAP_157_9_0;RMAP_157_9_1,RMAP_157_10_0;RMAP_157_10_1
F157_010_00,D6_BIG_SLOT_GAME_DEFAULT,199,F157_006_00,1,field-and-entrance-resolved,8,RMAP_157_10_0;RMAP_157_10_1,RMAP_157_6_0
F157_011_00,F157_011_SETUMEI,97,F157_011_00,50,field-and-entrance-resolved,1,RMAP_157_11_0;RMAP_157_11_1;RMAP_157_11_2,RMAP_157_11_0;RMAP_157_11_1;RMAP_157_11_2
F157_014_00,MOVE_157_014,40,F157_018_00,0,field-and-entrance-resolved,0,,
F157_014_00,MOVE_157_014,48,F157_011_00,0,field-and-entrance-resolved,0,,RMAP_157_11_0;RMAP_157_11_1;RMAP_157_11_2
F157_014_00,MOVE_157_014,56,F157_006_00,0,field-and-entrance-resolved,0,,RMAP_157_6_0
F157_014_00,MOVE_157_014,64,F157_004_00,3,field-and-entrance-resolved,0,,RMAP_157_4_0;RMAP_157_4_1
F157_016_00,POKER_MAE,112,,,dynamic-arguments,0,RMAP_157_16_0;RMAP_157_16_1,
F157_051_00,GOTO_ENTRANCE_ACTION,4265,F151_001_00,2,field-and-entrance-resolved,"1,2",RMAP_157_1_0;RMAP_157_1_1;RMAP_157_4_0;RMAP_157_4_1;RMAP_157_5_0;RMAP_157_5_1;RMAP_157_6_0;RMAP_157_8_0;RMAP_157_8_1;RMAP_157_11_0;RMAP_157_12_0;RMAP_157_13_0;RMAP_157_15_0,RMAP_151_1_0;RMAP_151_1_1
F157_051_00,GOTO_ENTRANCE_ACTION,4269,F153_001_00,2,field-and-entrance-resolved,"1,2",RMAP_157_1_0;RMAP_157_1_1;RMAP_157_4_0;RMAP_157_4_1;RMAP_157_5_0;RMAP_157_5_1;RMAP_157_6_0;RMAP_157_8_0;RMAP_157_8_1;RMAP_157_11_0;RMAP_157_12_0;RMAP_157_13_0;RMAP_157_15_0,RMAP_153_1_0
F157_051_00,GOTO_ENTRANCE_ACTION,4273,F154_001_00,2,field-and-entrance-resolved,"1,2",RMAP_157_1_0;RMAP_157_1_1;RMAP_157_4_0;RMAP_157_4_1;RMAP_157_5_0;RMAP_157_5_1;RMAP_157_6_0;RMAP_157_8_0;RMAP_157_8_1;RMAP_157_11_0;RMAP_157_12_0;RMAP_157_13_0;RMAP_157_15_0,RMAP_154_1_0
F157_051_00,GOTO_ENTRANCE_ACTION,4277,F155_001_00,5,field-and-entrance-resolved,"1,2",RMAP_157_1_0;RMAP_157_1_1;RMAP_157_4_0;RMAP_157_4_1;RMAP_157_5_0;RMAP_157_5_1;RMAP_157_6_0;RMAP_157_8_0;RMAP_157_8_1;RMAP_157_11_0;RMAP_157_12_0;RMAP_157_13_0;RMAP_157_15_0,RMAP_155_1_0
F157_051_00,GOTO_ENTRANCE_ACTION,4281,F156_001_00,2,field-and-entrance-resolved,"1,2",RMAP_157_1_0;RMAP_157_1_1;RMAP_157_4_0;RMAP_157_4_1;RMAP_157_5_0;RMAP_157_5_1;RMAP_157_6_0;RMAP_157_8_0;RMAP_157_8_1;RMAP_157_11_0;RMAP_157_12_0;RMAP_157_13_0;RMAP_157_15_0,RMAP_156_1_0
F157_051_00,GOTO_ENTRANCE_ACTION,4285,F157_001_00,2,field-and-entrance-resolved,"1,2",RMAP_157_1_0;RMAP_157_1_1;RMAP_157_4_0;RMAP_157_4_1;RMAP_157_5_0;RMAP_157_5_1;RMAP_157_6_0;RMAP_157_8_0;RMAP_157_8_1;RMAP_157_11_0;RMAP_157_12_0;RMAP_157_13_0;RMAP_157_15_0,RMAP_157_1_0;RMAP_157_1_1
F157_051_00,GOTO_ENTRANCE_ACTION,4289,F159_001_00,2,field-and-entrance-resolved,"1,2",RMAP_157_1_0;RMAP_157_1_1;RMAP_157_4_0;RMAP_157_4_1;RMAP_157_5_0;RMAP_157_5_1;RMAP_157_6_0;RMAP_157_8_0;RMAP_157_8_1;RMAP_157_11_0;RMAP_157_12_0;RMAP_157_13_0;RMAP_157_15_0,RMAP_159_1_0
F157_051_00,GOTO_ENTRANCE_ACTION,4293,F161_001_00,0,field-and-entrance-resolved,"1,2",RMAP_157_1_0;RMAP_157_1_1;RMAP_157_4_0;RMAP_157_4_1;RMAP_157_5_0;RMAP_157_5_1;RMAP_157_6_0;RMAP_157_8_0;RMAP_157_8_1;RMAP_157_11_0;RMAP_157_12_0;RMAP_157_13_0;RMAP_157_15_0,RMAP_161_1_0
F157_051_00,GOTO_ENTRANCE_ACTION,4297,F162_001_00,20,field-and-entrance-resolved,"1,2",RMAP_157_1_0;RMAP_157_1_1;RMAP_157_4_0;RMAP_157_4_1;RMAP_157_5_0;RMAP_157_5_1;RMAP_157_6_0;RMAP_157_8_0;RMAP_157_8_1;RMAP_157_11_0;RMAP_157_12_0;RMAP_157_13_0;RMAP_157_15_0,RMAP_162_1_0
